所属板块,代码,名称,总分,治理评级,治理标签,现价,涨跌幅%,主力净流入亿,主力净占比%,换手%,PE_TTM,PB,总市值亿,市值板块排名,fin_roe,fin_gross_margin,fin_revenue,fin_rev_yoy,fin_netprofit,fin_np_yoy,fin_ocfps,fin_debt_ratio,fin_div_yield,fin_div_plan,分红,评分明细
底盘与发动机系统,920136,永励精密,75.4,绿,无质押,21.0,0.0,0.002,0.98,5.21,11.61,1.4,16.8,85,11.0,42.1742057688,318499583.22,25.0993356335,90484125.69,64.91,0.93858150875,10.7639789106,,不分配不转增,,"{'矛_盈利': 33, '盾_健康': 18, '股东回报': 3, '估值': 16, '资金共振': 5.4, '治理面调整': 0}"
底盘与发动机系统,000338,潍柴动力,58.0,绿,无质押、近一年有回购,26.65,4.43,2.532,7.18,2.66,17.73,2.4,2302.6187955,1,8.0,21.463923593,123162965227.85,8.847564221,7701265423.95,36.46,1.310234921723,64.4888019443,1.939962476548,10派5.17元(含税),"{'分红年数': 20, '累计每10股派现': 72.13}","{'矛_盈利': 12, '盾_健康': 15, '股东回报': 10, '估值': 13, '资金共振': 5, '治理面调整': 3}"
底盘与发动机系统,603040,XD新坐标,57.0,黄,无质押、近一年有回购、近半年小幅减持2.6%,47.75,1.49,0.074,10.59,0.74,37.39,6.32,94.23819288,19,8.15,53.7034974383,411046094.63,5.3895764343,127029699.29,-10.44,0.742459702666,12.9203845343,0.275540483256,"10派1.30元(含税,扣税后1.17元)","{'分红年数': 10, '累计每10股派现': 57.4}","{'矛_盈利': 23, '盾_健康': 15, '股东回报': 8, '估值': 4, '资金共振': 6, '治理面调整': 1}"
底盘与发动机系统,002406,远东传动,56.0,绿,无质押,6.53,0.77,0.049,9.29,1.45,23.6,1.21,47.68369785,45,2.44,25.8459295992,904558325.8,25.9402543001,100523449.0,83.78,0.150299940368,24.3978227535,,不分配不转增,"{'分红年数': 17, '累计每10股派现': 32.5}","{'矛_盈利': 16, '盾_健康': 15, '股东回报': 6, '估值': 14, '资金共振': 5, '治理面调整': 0}"
底盘与发动机系统,920106,林泰新材,54.0,绿,无质押,33.36,-1.27,0.01,7.35,0.93,16.9,3.15,18.8795916,82,7.66,48.0787721363,164911995.08,-19.539724965,45660775.02,-39.25,1.555146039563,14.6213280682,,不分配不转增,"{'分红年数': 0, '累计每10股派现': 0.0}","{'矛_盈利': 23, '盾_健康': 15, '股东回报': 3, '估值': 9, '资金共振': 4, '治理面调整': 0}"
底盘与发动机系统,920418,苏轴股份,51.0,绿,无质押,17.29,-0.06,0.016,11.75,0.5,22.55,3.05,28.09445184,69,6.06,36.8705914612,369036533.8,3.2965628755,56416957.6,-31.67,0.554190606476,15.2908792097,,不分配不转增,"{'分红年数': 0, '累计每10股派现': 0.0}","{'矛_盈利': 19, '盾_健康': 15, '股东回报': 3, '估值': 9, '资金共振': 5, '治理面调整': 0}"
底盘与发动机系统,920086,科马材料,50.0,绿,无质押,19.73,-1.5,0.006,7.02,1.71,17.8,1.92,16.510064,86,5.8,50.3190476776,152142303.21,9.1434188419,48551050.65,6.7,0.312484897586,8.2016434841,,不分配不转增,"{'分红年数': 0, '累计每10股派现': 0.0}","{'矛_盈利': 20, '盾_健康': 13, '股东回报': 3, '估值': 10, '资金共振': 4, '治理面调整': 0}"
底盘与发动机系统,002284,亚太股份,48.0,红,质押16%低、近半年股东累计减持4.6%,9.69,2.98,0.128,6.48,2.81,12.84,2.02,71.61882372,29,7.7,21.2317311846,2759416264.11,6.0643453498,268198717.89,33.7,0.518125789937,55.5691050727,,不分配不转增,"{'分红年数': 13, '累计每10股派现': 13.5}","{'矛_盈利': 14, '盾_健康': 14, '股东回报': 6, '估值': 15, '资金共振': 5, '治理面调整': -6}"
底盘与发动机系统,600841,动力新科,48.0,绿,无质押,5.75,2.13,0.105,6.74,2.6,2.45,1.24,79.79975258,24,1.23,10.2837952989,3204595588.79,13.2919054146,79497758.75,126.4349246475,0.110839097565,43.9424058247,,不分配不转增,"{'分红年数': 23, '累计每10股派现': 20.88}","{'矛_盈利': 7, '盾_健康': 14, '股东回报': 6, '估值': 16, '资金共振': 5, '治理面调整': 0}"
底盘与发动机系统,920220,朗信电气,48.0,绿,无质押,40.7,-1.81,0.0,0.19,2.56,20.45,2.33,26.94594863,71,5.2,16.7604525529,667032962.31,12.1121729789,44513166.76,0.39,1.567357633633,42.5945186937,0.4914004914,10派2.00元(含税),"{'分红年数': 0, '累计每10股派现': 0.0}","{'矛_盈利': 18, '盾_健康': 14, '股东回报': 5, '估值': 9, '资金共振': 2, '治理面调整': 0}"
底盘与发动机系统,603788,宁波高发,47.0,绿,无质押、近一年有回购,13.43,0.22,0.018,12.07,0.5,14.57,1.47,29.95763863,65,4.29,22.136006608,759196148.23,-3.5087562282,93349600.73,-10.14,0.02309902351,19.9572510761,,不分配不转增,"{'分红年数': 12, '累计每10股派现': 76.5}","{'矛_盈利': 8, '盾_健康': 12, '股东回报': 6, '估值': 12, '资金共振': 6, '治理面调整': 3}"
底盘与发动机系统,001380,华纬科技,44.8,红,无质押、近一年有回购、近半年股东累计减持3.0%,18.36,1.27,0.025,7.6,0.76,18.78,2.46,49.72883259,42,5.88,30.1857106214,1001736838.11,6.8778913994,116738135.12,-8.06,0.467267727921,29.4228452849,,不分配不转增,,"{'矛_盈利': 15, '盾_健康': 12, '股东回报': 3, '估值': 9, '资金共振': 8.8, '治理面调整': -3}"
底盘与发动机系统,920896,旺成科技,43.0,绿,无质押,12.06,-3.44,0.011,9.54,2.19,20.18,2.76,12.20764334,91,6.14,25.1972366002,235974528.61,16.65132111,27871460.85,-2.66,0.440599402673,32.399170012,,不分配不转增,,"{'矛_盈利': 13, '盾_健康': 12, '股东回报': 3, '估值': 9, '资金共振': 6.0, '治理面调整': 0}"
底盘与发动机系统,603950,长源东谷,42.2,绿,无质押、近一年有回购,55.37,0.58,0.012,0.7,0.95,45.82,5.72,179.47122396,9,5.38,25.6315931226,1014230236.79,-2.0316611366,166702954.62,1.66,0.953752799179,48.077892938,,不分配不转增,,"{'矛_盈利': 13, '盾_健康': 13, '股东回报': 3, '估值': 4, '资金共振': 6.2, '治理面调整': 3}"
底盘与发动机系统,920978,开特股份,42.0,绿,无质押,16.93,-2.81,0.017,4.71,2.11,19.07,3.7,30.47881963,64,8.79,29.8559635981,548007111.15,9.0143087902,71896147.88,-15.67,0.354673323666,42.2583640958,,不分配不转增,"{'分红年数': 0, '累计每10股派现': 0.0}","{'矛_盈利': 19, '盾_健康': 10, '股东回报': 3, '估值': 9, '资金共振': 1, '治理面调整': 0}"
底盘与发动机系统,300580,贝斯特,41.3,黄,无质押、近半年小幅减持1.5%,18.51,3.01,0.183,9.66,2.18,33.72,2.78,92.97994325,21,4.35,32.9589545495,792125671.79,10.5693788631,146200909.67,-1.53,0.19259519484,14.2208532106,0.162074554295,10派0.30元(含税),,"{'矛_盈利': 10, '盾_健康': 12, '股东回报': 5, '估值': 6, '资金共振': 10.3, '治理面调整': -2}"
底盘与发动机系统,900920,动力Ｂ股,41.1,绿,无质押,0.275,1.1,0.0,8.34,0.17,0.8,0.4,3.81650991,98,1.23,10.2837952989,3204595588.79,13.2919054146,79497758.75,126.4349246475,0.110839097565,,,不分配不转增,,"{'矛_盈利': 7, '盾_健康': 8, '股东回报': 3, '估值': 16, '资金共振': 7.1, '治理面调整': 0}"
底盘与发动机系统,601689,拓普集团,39.9,红,无质押、近半年股东累计减持4.7%,43.76,4.36,1.32,10.09,1.74,30.34,3.14,760.47684981,2,4.21,18.8128051275,14199245308.27,9.7769935745,1022548890.95,-21.03,1.493844738885,43.0499805362,,不分配不转增,,"{'矛_盈利': 10, '盾_健康': 15, '股东回报': 3, '估值': 6, '资金共振': 11.9, '治理面调整': -6}"
底盘与发动机系统,603926,铁流股份,39.0,红,无质押、近半年股东累计减持4.0%,17.08,4.15,0.036,3.74,2.44,40.77,2.26,39.79411316,56,3.93,19.5402957674,1203636211.24,1.5311548325,68934872.08,41.26,0.722817765481,40.3168999912,,不分配不转增,,"{'矛_盈利': 9, '盾_健康': 16, '股东回报': 3, '估值': 10, '资金共振': 7.0, '治理面调整': -6}"
底盘与发动机系统,920195,三祥科技,38.8,绿,无质押,12.36,-0.16,0.0,0.0,0.32,11.57,1.45,12.116508,92,3.83,33.3921235887,535691345.31,1.332890203,32188455.91,-18.1,0.652212453331,43.0243748482,,不分配不转增,,"{'矛_盈利': 8, '盾_健康': 13, '股东回报': 3, '估值': 12, '资金共振': 2.8, '治理面调整': 0}"
底盘与发动机系统,920271,邦德股份,37.9,红,无质押、近半年股东累计减持4.0%,8.82,-0.68,0.0,0.0,0.69,16.12,1.84,11.5385886,93,2.91,33.4879924355,156203316.37,-21.2506904638,18596298.31,-60.52,0.398183448935,13.674700537,,不分配不转增,,"{'矛_盈利': 16, '盾_健康': 12, '股东回报': 3, '估值': 10, '资金共振': 2.9, '治理面调整': -6}"
底盘与发动机系统,002126,银轮股份,37.0,黄,质押2%低、近一年有回购、近半年小幅减持2.9%,38.45,0.05,0.143,3.3,1.41,33.63,4.37,325.60276793,4,5.83,18.1390556094,9026335738.38,25.9319438686,452332697.5,2.5,0.421723826052,61.5042414159,,不分配不转增,,"{'矛_盈利': 12, '盾_健康': 9, '股东回报': 3, '估值': 4, '资金共振': 8.0, '治理面调整': 1}"
底盘与发动机系统,000559,万向钱潮,35.6,绿,无质押,10.7,3.88,0.464,10.21,1.29,33.66,4.29,354.74335351,3,6.43,20.4597037656,6026974321.27,-12.784368122,553195029.3,3.44,0.112316136822,66.5321773261,,不分配不转增,,"{'矛_盈利': 9, '盾_健康': 8, '股东回报': 3, '估值': 4, '资金共振': 11.6, '治理面调整': 0}"
底盘与发动机系统,301550,斯菱智驱,32.6,黄,无质押、近半年小幅减持1.3%,94.0,8.17,0.46,3.61,6.63,209.25,17.19,315.227825,5,4.18,33.2970472196,420969789.68,7.6052417115,77214486.65,-22.14,0.232883683866,26.7745222243,,不分配不转增,,"{'矛_盈利': 12, '盾_健康': 12, '股东回报': 3, '估值': 1, '资金共振': 6.6, '治理面调整': -2}"
底盘与发动机系统,920454,同心传动,32.1,黄,无质押、近半年小幅减持2.0%,10.92,-0.27,0.0,0.0,0.78,42.23,3.52,11.47692,94,4.26,31.1812847218,72198340.61,-11.5904587245,14169690.33,-0.48,0.099351200761,19.7545967541,,不分配不转增,,"{'矛_盈利': 10, '盾_健康': 12, '股东回报': 3, '估值': 6, '资金共振': 3.1, '治理面调整': -2}"
底盘与发动机系统,301007,德迈仕,25.1,红,无质押、近一年有回购、近半年股东累计减持4.0%,32.01,2.66,0.037,5.61,1.35,114.37,7.51,49.084134,43,2.32,20.7583577592,319023569.63,2.1403770734,15221519.98,-36.55,0.205570083409,41.9628643157,,不分配不转增,,"{'矛_盈利': 4, '盾_健康': 10, '股东回报': 3, '估值': 2, '资金共振': 9.1, '治理面调整': -3}"
建筑材料,603256,宏和科技,59.0,黄,无质押、近半年小幅减持2.0%,145.18,1.33,5.998,10.42,4.34,265.83,44.53,1313.27860085,2,15.28,59.343007344,1047839470.58,90.3889432493,379486597.65,334.32,0.307898304611,49.9487624568,,不分配不转增,"{'分红年数': 6, '累计每10股派现': 4.49}","{'矛_盈利': 31, '盾_健康': 13, '股东回报': 6, '估值': 5, '资金共振': 6, '治理面调整': -2}"
建筑材料,600801,华新建材,56.0,红,无质押、近一年有回购、近半年股东累计减持4.7%,24.2,-0.82,0.003,0.17,0.58,14.53,1.52,503.11694706,6,5.22,31.5538870315,19497106055.0,21.5027309629,1712791886.0,55.22,1.295477943542,52.9612533895,,不分配不转增,"{'分红年数': 29, '累计每10股派现': 90.25}","{'矛_盈利': 17, '盾_健康': 18, '股东回报': 6, '估值': 16, '资金共振': 2, '治理面调整': -3}"
建筑材料,601112,振石股份,48.0,绿,无质押,16.38,2.25,0.176,8.61,6.83,35.87,4.35,285.07201091,7,7.57,22.1462371803,3823342888.03,16.7432343035,464930974.08,15.07,0.283898591313,48.1698102891,,不分配不转增,"{'分红年数': 1, '累计每10股派现': 1.72}","{'矛_盈利': 23, '盾_健康': 12, '股东回报': 4, '估值': 4, '资金共振': 5, '治理面调整': 0}"
建筑材料,920076,国亮新材,37.0,绿,无质押、近一年有回购,12.45,-0.88,0.0,0.0,1.01,17.46,1.46,14.57749173,76,4.73,20.9314319019,616103367.1,20.4514450836,45676202.61,10.07,0.111772548692,50.1731806594,,不分配不转增,"{'分红年数': 0, '累计每10股派现': 0.0}","{'矛_盈利': 9, '盾_健康': 11, '股东回报': 3, '估值': 10, '资金共振': 1, '治理面调整': 3}"
建筑材料,002671,龙泉股份,27.0,红,无质押、近一年有回购、近半年股东累计减持4.6%,3.97,1.28,0.014,4.16,1.58,153.95,1.35,22.29515659,63,0.27,23.4196836467,517493505.67,-16.2462338082,4372104.34,-88.3,0.06246198112,39.280959214,,不分配不转增,"{'分红年数': 6, '累计每10股派现': 7.98}","{'矛_盈利': 4, '盾_健康': 12, '股东回报': 6, '估值': 5, '资金共振': 3, '治理面调整': -3}"
建筑材料,900918,耀皮Ｂ股,27.0,绿,无质押,0.317,0.32,0.0,0.0,0.04,25.34,0.54,3.09631992,78,0.88,17.1456133362,2627701503.33,0.37308949,33966040.74,-60.67,0.181064134541,,,不分配不转增,"{'分红年数': 17, '累计每10股派现': 0.92}","{'矛_盈利': 4, '盾_健康': 5, '股东回报': 6, '估值': 10, '资金共振': 2, '治理面调整': 0}"
汽车,603418,友升股份,61.0,绿,无质押,45.92,3.17,0.103,12.47,4.34,17.1,1.92,88.65702948,47,5.36,20.6389871625,2240565822.97,2.966367107,249555127.16,12.68,0.671308179601,26.837673197,,不分配不转增,"{'分红年数': 1, '累计每10股派现': 8.3}","{'矛_盈利': 20, '盾_健康': 19, '股东回报': 4, '估值': 12, '资金共振': 6, '治理面调整': 0}"
汽车,301215,中汽股份,60.0,绿,质押14%低,5.29,1.54,0.041,12.25,0.48,28.37,2.36,70.03431,58,4.4,66.7333974089,328457243.84,15.2980024864,130983142.52,35.32,0.056332384719,38.8303823897,,不分配不转增,"{'分红年数': 5, '累计每10股派现': 3.29}","{'矛_盈利': 20, '盾_健康': 15, '股东回报': 6, '估值': 13, '资金共振': 6, '治理面调整': 0}"
汽车,000338,潍柴动力,58.0,绿,无质押、近一年有回购,26.65,4.43,2.532,7.18,2.66,17.73,2.4,2302.6187955,2,8.0,21.463923593,123162965227.85,8.847564221,7701265423.95,36.46,1.310234921723,64.4888019443,1.939962476548,10派5.17元(含税),"{'分红年数': 20, '累计每10股派现': 72.13}","{'矛_盈利': 12, '盾_健康': 15, '股东回报': 10, '估值': 13, '资金共振': 5, '治理面调整': 3}"
汽车,603040,XD新坐标,57.0,黄,无质押、近一年有回购、近半年小幅减持2.6%,47.75,1.49,0.074,10.59,0.74,37.39,6.32,94.23819288,43,8.15,53.7034974383,411046094.63,5.3895764343,127029699.29,-10.44,0.742459702666,12.9203845343,0.275540483256,"10派1.30元(含税,扣税后1.17元)","{'分红年数': 10, '累计每10股派现': 57.4}","{'矛_盈利': 23, '盾_健康': 15, '股东回报': 8, '估值': 4, '资金共振': 6, '治理面调整': 1}"
汽车,002406,远东传动,56.0,绿,无质押,6.53,0.77,0.049,9.29,1.45,23.6,1.21,47.68369785,74,2.44,25.8459295992,904558325.8,25.9402543001,100523449.0,83.78,0.150299940368,24.3978227535,,不分配不转增,"{'分红年数': 17, '累计每10股派现': 32.5}","{'矛_盈利': 16, '盾_健康': 15, '股东回报': 6, '估值': 14, '资金共振': 5, '治理面调整': 0}"
汽车,000951,中国重汽,55.0,绿,无质押、近一年有回购,20.25,-1.32,0.038,2.54,0.62,12.02,1.43,236.72147758,22,5.88,6.8903405776,38410428905.06,46.8200495625,972705206.86,45.48,1.516980821819,68.4067960197,2.671604938272,10派5.41元(含税),"{'分红年数': 18, '累计每10股派现': 64.37}","{'矛_盈利': 11, '盾_健康': 13, '股东回报': 10, '估值': 16, '资金共振': 2, '治理面调整': 3}"
汽车,603119,浙江荣泰,52.0,绿,无质押、近一年有回购,54.35,1.91,0.489,7.26,2.6,84.23,12.25,256.99939261,19,7.15,36.5673857244,898375786.16,56.9259067795,150149912.31,21.67,0.539972086578,36.0874633475,,不分配不转增,"{'分红年数': 4, '累计每10股派现': 6.15}","{'矛_盈利': 21, '盾_健康': 16, '股东回报': 6, '估值': 1, '资金共振': 5, '治理面调整': 3}"
汽车,300926,博俊科技,51.0,绿,质押12%低、近一年有回购,16.41,1.61,0.03,6.68,0.93,9.18,1.94,71.2729478,57,7.75,23.4002480364,2424615930.73,-3.4736871108,284541142.6,-19.26,0.288941031658,64.1866085649,,不分配不转增,"{'分红年数': 6, '累计每10股派现': 7.9}","{'矛_盈利': 17, '盾_健康': 8, '股东回报': 6, '估值': 12, '资金共振': 5, '治理面调整': 3}"
汽车,603390,通达电气,48.0,绿,无质押、近一年有回购,10.96,1.11,0.145,7.99,4.75,30.56,2.27,38.53908465,84,4.32,31.992667194,399121582.91,-5.2754390982,72618647.69,128.84,0.102734703325,14.4924920797,0.912408759124,10派1.00元(含税),"{'分红年数': 5, '累计每10股派现': 4.3}","{'矛_盈利': 10, '盾_健康': 12, '股东回报': 8, '估值': 10, '资金共振': 5, '治理面调整': 3}"
汽车,002284,亚太股份,48.0,红,质押16%低、近半年股东累计减持4.6%,9.69,2.98,0.128,6.48,2.81,12.84,2.02,71.61882372,56,7.7,21.2317311846,2759416264.11,6.0643453498,268198717.89,33.7,0.518125789937,55.5691050727,,不分配不转增,"{'分红年数': 13, '累计每10股派现': 13.5}","{'矛_盈利': 14, '盾_健康': 14, '股东回报': 6, '估值': 15, '资金共振': 5, '治理面调整': -6}"
汽车,600841,动力新科,48.0,绿,无质押,5.75,2.13,0.105,6.74,2.6,2.45,1.24,79.79975258,50,1.23,10.2837952989,3204595588.79,13.2919054146,79497758.75,126.4349246475,0.110839097565,43.9424058247,,不分配不转增,"{'分红年数': 23, '累计每10股派现': 20.88}","{'矛_盈利': 7, '盾_健康': 14, '股东回报': 6, '估值': 16, '资金共振': 5, '治理面调整': 0}"
汽车,000800,一汽解放,48.0,绿,无质押,5.97,0.51,0.043,7.15,0.21,29.05,1.12,293.80047421,15,1.15,5.4633725134,37570961164.48,33.8058898613,306465407.39,1459.16,1.316237195171,67.4577783352,,不分配不转增,"{'分红年数': 22, '累计每10股派现': 37.44}","{'矛_盈利': 8, '盾_健康': 15, '股东回报': 6, '估值': 14, '资金共振': 5, '治理面调整': 0}"
汽车,301529,福赛科技,44.4,红,无质押、近一年有回购、近半年股东累计减持4.5%,121.47,4.28,0.917,15.53,7.65,101.48,9.9,143.84937042,32,5.07,27.0021367364,822765778.35,0.3567583849,72276741.61,14.19,0.569299035657,38.410749906,,不分配不转增,,"{'矛_盈利': 14, '盾_健康': 18, '股东回报': 3, '估值': 1, '资金共振': 11.4, '治理面调整': -3}"
汽车,300969,恒帅股份,42.4,黄,无质押、近半年小幅减持1.5%,81.4,3.22,0.098,5.09,3.01,83.23,7.52,133.59356278,34,5.23,28.7843994026,522627981.38,22.0090061006,78512147.73,-7.26,0.561095329745,16.6884693196,,不分配不转增,,"{'矛_盈利': 17, '盾_健康': 15, '股东回报': 3, '估值': 2, '资金共振': 7.4, '治理面调整': -2}"
汽车,601966,玲珑轮胎,41.7,黄,质押7%低、近一年有回购、近半年小幅减持2.0%,10.39,-0.38,0.062,11.88,0.34,24.69,0.67,152.05792876,28,0.44,15.7880991926,12733281882.0,7.8005854383,101441026.0,-88.13,0.899475926003,50.8468381349,0.65447545717,10派0.68元(含税),,"{'矛_盈利': 4, '盾_健康': 15, '股东回报': 5, '估值': 10, '资金共振': 6.7, '治理面调整': 1}"
汽车,300580,贝斯特,39.8,黄,无质押、近半年小幅减持1.5%,18.51,3.01,0.183,9.66,2.18,33.72,2.78,92.97994325,45,4.35,32.9589545495,792125671.79,10.5693788631,146200909.67,-1.53,0.19259519484,14.2208532106,0.162074554295,10派0.30元(含税),,"{'矛_盈利': 10, '盾_健康': 12, '股东回报': 5, '估值': 6, '资金共振': 8.8, '治理面调整': -2}"
汽车,601689,拓普集团,39.6,红,无质押、近半年股东累计减持4.7%,43.76,4.36,1.32,10.09,1.74,30.34,3.14,760.47684981,5,4.21,18.8128051275,14199245308.27,9.7769935745,1022548890.95,-21.03,1.493844738885,43.0499805362,,不分配不转增,,"{'矛_盈利': 10, '盾_健康': 15, '股东回报': 3, '估值': 6, '资金共振': 11.6, '治理面调整': -6}"
汽车,603926,铁流股份,35.8,红,无质押、近半年股东累计减持4.0%,17.08,4.15,0.036,3.74,2.44,40.77,2.26,39.79411316,83,3.93,19.5402957674,1203636211.24,1.5311548325,68934872.08,41.26,0.722817765481,40.3168999912,,不分配不转增,,"{'矛_盈利': 9, '盾_健康': 16, '股东回报': 3, '估值': 10, '资金共振': 3.8, '治理面调整': -6}"
汽车,002126,银轮股份,35.3,黄,质押2%低、近一年有回购、近半年小幅减持2.9%,38.45,0.05,0.143,3.3,1.41,33.63,4.37,325.60276793,11,5.83,18.1390556094,9026335738.38,25.9319438686,452332697.5,2.5,0.421723826052,61.5042414159,,不分配不转增,,"{'矛_盈利': 12, '盾_健康': 9, '股东回报': 3, '估值': 4, '资金共振': 6.3, '治理面调整': 1}"
汽车,000559,万向钱潮,34.8,绿,无质押,10.7,3.88,0.464,10.21,1.29,33.66,4.29,354.74335351,10,6.43,20.4597037656,6026974321.27,-12.784368122,553195029.3,3.44,0.112316136822,66.5321773261,,不分配不转增,,"{'矛_盈利': 9, '盾_健康': 8, '股东回报': 3, '估值': 4, '资金共振': 10.8, '治理面调整': 0}"
汽车,301550,斯菱智驱,31.8,黄,无质押、近半年小幅减持1.3%,94.0,8.17,0.46,3.61,6.63,209.25,17.19,315.227825,12,4.18,33.2970472196,420969789.68,7.6052417115,77214486.65,-22.14,0.232883683866,26.7745222243,,不分配不转增,,"{'矛_盈利': 12, '盾_健康': 12, '股东回报': 3, '估值': 1, '资金共振': 5.8, '治理面调整': -2}"
