所属板块,代码,名称,总分,治理评级,治理标签,现价,涨跌幅%,主力净流入亿,主力净占比%,换手%,PE_TTM,PB,总市值亿,市值板块排名,fin_roe,fin_gross_margin,fin_revenue,fin_rev_yoy,fin_netprofit,fin_np_yoy,fin_ocfps,fin_debt_ratio,fin_div_yield,fin_div_plan,分红,评分明细
公用事业,601991,大唐发电,59.0,黄,无质押、近半年小幅减持2.4%,6.02,3.26,0.737,2.63,3.82,13.4,2.96,1114.10397234,5,13.82,19.2863798685,58418195000.0,2.1427061621,5509444000.0,20.31,0.825177904383,69.5169199397,1.129568106312,10派0.68元(含税),"{'分红年数': 18, '累计每10股派现': 18.23}","{'矛_盈利': 18, '盾_健康': 15, '股东回报': 10, '估值': 15, '资金共振': 3, '治理面调整': -2}"
公用事业,605090,九丰能源,52.0,黄,无质押、近一年有回购、近半年小幅减持2.9%,33.48,-0.45,0.264,6.12,1.8,15.07,1.92,236.56449663,20,8.03,14.9474535185,9635057579.44,-7.6030789447,950223261.9,10.4,2.489777212812,29.626973117,0.597371565114,10派2.00元(含税),"{'分红年数': 6, '累计每10股派现': 33.1}","{'矛_盈利': 11, '盾_健康': 16, '股东回报': 8, '估值': 12, '资金共振': 4, '治理面调整': 1}"
公用事业,600674,川投能源,47.0,红,质押3%低、近一年有回购、近半年股东累计减持3.0%,16.01,1.07,0.176,5.43,0.42,16.88,1.75,780.42455316,7,5.06,48.368584199,679525406.61,-4.5332623609,2329685397.34,-5.34,0.090620894574,35.0574673788,,不分配不转增,"{'分红年数': 24, '累计每10股派现': 48.61}","{'矛_盈利': 17, '盾_健康': 12, '股东回报': 6, '估值': 10, '资金共振': 5, '治理面调整': -3}"
公用事业,001286,陕西能源,47.0,绿,无质押,9.69,0.1,0.082,3.74,1.67,12.02,1.37,363.375,12,4.99,37.693357312,10709032685.51,8.5849112936,1347813394.19,1.07,1.197170942349,55.4606521149,,不分配不转增,"{'分红年数': 4, '累计每10股派现': 15.3}","{'矛_盈利': 13, '盾_健康': 13, '股东回报': 6, '估值': 12, '资金共振': 3, '治理面调整': 0}"
公用事业,002053,云南能投,44.0,黄,质押9%低、近半年多笔零星减持,10.03,0.8,0.109,6.19,1.89,39.74,1.21,92.34916524,49,4.07,48.0459621216,1204004934.89,-24.4973414436,307232609.47,-1.26,0.753546972469,54.26183157,,不分配不转增,"{'分红年数': 15, '累计每10股派现': 19.7}","{'矛_盈利': 14, '盾_健康': 13, '股东回报': 6, '估值': 7, '资金共振': 5, '治理面调整': -1}"
公用事业,002911,佛燃能源,43.0,黄,质押0%低、近半年小幅减持1.3%,11.78,-0.17,0.007,1.13,0.44,14.56,3.46,152.92511277,27,5.7,7.7002187427,13070247194.29,-14.7844854729,329959282.66,6.57,1.038279281829,50.6402202627,,不分配不转增,"{'分红年数': 9, '累计每10股派现': 43.3}","{'矛_盈利': 11, '盾_健康': 15, '股东回报': 6, '估值': 11, '资金共振': 2, '治理面调整': -2}"
公用事业,600886,国投电力,42.0,黄,无质押、近半年小幅减持1.0%,14.46,0.63,0.056,1.89,0.27,16.22,1.74,1157.44987029,4,5.05,39.0526427507,23885850889.19,-7.047750587,3535371481.79,-6.83,1.367807386185,61.2636976422,,不分配不转增,"{'分红年数': 23, '累计每10股派现': 55.69}","{'矛_盈利': 13, '盾_健康': 12, '股东回报': 6, '估值': 10, '资金共振': 3, '治理面调整': -2}"
公用事业,600578,京能电力,41.0,红,无质押、近一年有回购、近半年股东累计减持4.8%,5.71,2.7,0.363,4.38,2.19,10.82,1.53,382.26285996,11,7.77,19.1332149104,16587384022.59,-3.5096978073,1988990310.31,0.21,0.692883914403,64.2889909641,,不分配不转增,"{'分红年数': 24, '累计每10股派现': 37.91}","{'矛_盈利': 11, '盾_健康': 12, '股东回报': 6, '估值': 12, '资金共振': 3, '治理面调整': -3}"
公用事业,000899,赣能股份,41.0,黄,无质押、近半年小幅减持2.9%,9.92,3.12,0.31,11.06,2.93,11.63,1.59,96.78723379,47,3.83,17.5964170673,4084197900.76,34.3123318673,250829035.99,-41.03,1.619050507926,65.8802874429,,不分配不转增,"{'分红年数': 20, '累计每10股派现': 35.88}","{'矛_盈利': 8, '盾_健康': 11, '股东回报': 6, '估值': 12, '资金共振': 6, '治理面调整': -2}"
公用事业,003816,中国广核,40.0,绿,质押2%低,4.31,0.23,0.08,1.62,0.29,21.93,1.76,2176.49931578,1,4.6,45.5425165845,31483287275.73,-2.7578083082,6105080689.9,2.66,0.264003949268,68.2458985376,,不分配不转增,"{'分红年数': 7, '累计每10股派现': 6.02}","{'矛_盈利': 12, '盾_健康': 9, '股东回报': 6, '估值': 10, '资金共振': 3, '治理面调整': 0}"
